time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered,,,, ,,,,,,
11.14,-0.00092814,-0.001988713,-0.002784018,,,,,,,,,,
11.145,-0.001186725,-0.002585378,-0.003634378,,,,,,,,,,
11.15,-0.001440398,-0.003173118,-0.004472288,,,,,,,,,,
11.155,-0.001688115,-0.003749529,-0.005294334,,,,,,,,,,
11.16,-0.001928787,-0.004312122,-0.006096986,,,,,,,,,,
11.165,-0.002161402,-0.004858516,-0.006877051,,,,,,,,,,
11.17,-0.002384922,-0.005386553,-0.007631228,,,,,,,,,,
11.175,-0.002598522,-0.00589382,-0.008356163,,,,,,,,,,
11.18,-0.002801215,-0.00637814,-0.009048799,,,,,,,,,,
11.185,-0.002992153,-0.006837604,-0.009706151,,,,,,,,,,
11.19,-0.003170653,-0.007270072,-0.010325308,,,,,,,,,,
11.195,-0.003335829,-0.007673568,-0.010903477,,,,,,,,,,
11.2,-0.003486847,-0.008046435,-0.011438165,,,,,,,,,,
11.205,-0.003623206,-0.008386874,-0.011926844,,,,,,,,,,
11.21,-0.003744219,-0.008693259,-0.012367243,,,,,,,,,,
11.215,-0.003849363,-0.008964319,-0.012757338,,,,,,,,,,
11.22,-0.003938268,-0.009198711,-0.013095206,,,,,,,,,,
11.225,-0.004010485,-0.009395125,-0.013379017,,,,,,,,,,
11.23,-0.004065714,-0.009552805,-0.013607383,,,,,,,,,,
11.235,-0.004103706,-0.009670806,-0.013779141,,,,,,,,,,
11.24,-0.004124217,-0.009748381,-0.01389317,,,,,,,,,,
11.245,-0.004127156,-0.009785038,-0.013948697,,,,,,,,,,
11.25,-0.004112477,-0.009780519,-0.013945232,,,,,,,,,,
11.255,-0.004080218,-0.009734444,-0.01388243,,,,,,,,,,
11.26,-0.004030624,-0.009647044,-0.013760193,,,,,,,,,,
11.265,-0.003963817,-0.009518485,-0.013578902,,,,,,,,,,
11.27,-0.003879994,-0.009349057,-0.013338795,,,,,,,,,,
11.275,-0.003779598,-0.00913921,-0.013040643,,,,,,,,,,
11.28,-0.003662977,-0.008889921,-0.012685594,,,,,,,,,,
11.285,-0.003530615,-0.008601912,-0.012274839,,,,,,,,,,
11.29,-0.003383038,-0.008276171,-0.011809721,,,,,,,,,,
11.295,-0.00322092,-0.007914093,-0.011292161,,,,,,,,,,
11.3,-0.003044902,-0.007517104,-0.010724081,,,,,,,,,,
11.305,-0.002855842,-0.007086607,-0.010107583,,,,,,,,,,
11.31,-0.002654449,-0.006624508,-0.009445282,,,,,,,,,,
11.315,-0.002441569,-0.006132646,-0.00873988,,,,,,,,,,
11.32,-0.002218165,-0.005612816,-0.007994012,,,,,,,,,,
11.325,-0.00198516,-0.005067367,-0.007210983,,,,,,,,,,
11.33,-0.001743513,-0.004498606,-0.006394171,,,,,,,,,,
11.335,-0.001494312,-0.003908814,-0.005546683,,,,,,,,,,
11.34,-0.001238671,-0.003300492,-0.004672324,,,,,,,,,,
11.345,-0.000977601,-0.002676403,-0.003774912,,,,,,,,,,
11.35,-0.000712285,-0.00203903,-0.002858137,,,,,,,,,,
11.355,-0.000443899,-0.001391224,-0.001926109,,,,,,,,,,
11.36,-0.000173527,-0.000735822,-0.00098296,,,,,,,,,,
11.365,9.77E-05,-7.56E-05,-3.28E-05,,,,,,,,,,
11.37,0.00036849,0.000586507,0.00092029,,,,,,,,,,
11.375,0.000637712,0.001247517,0.001871828,,,,,,,,,,
11.38,0.000904229,0.001904479,0.00281763,,,,,,,,,,
11.385,0.001166752,0.002554614,0.003753508,,,,,,,,,,
11.39,0.001424219,0.003194883,0.004675063,,,,,,,,,,
11.395,0.00167556,0.003822425,0.005578122,,,,,,,,,,
11.4,0.001919603,0.004434433,0.006458592,,,,,,,,,,
11.405,0.002155281,0.005028142,0.007312341,,,,,,,,,,
11.41,0.002381585,0.005600698,0.008135363,,,,,,,,,,
11.415,0.002597568,0.006149645,0.008923936,,,,,,,,,,
11.42,0.002802135,0.006672454,0.009674417,,,,,,,,,,
11.425,0.002994473,0.007166472,0.010383009,,,,,,,,,,
11.43,0.003173776,0.007629574,0.011046503,,,,,,,,,,
11.435,0.00333918,0.008059679,0.011661831,,,,,,,,,,
11.44,0.003489995,0.008454566,0.012225766,,,,,,,,,,
11.445,0.003625639,0.008812426,0.012735749,,,,,,,,,,
11.45,0.003745262,0.009131679,0.013189284,,,,,,,,,,
11.455,0.003848501,0.009410575,0.013584053,,,,,,,,,,
11.46,0.003934942,0.009647856,0.013918108,,,,,,,,,,
11.465,0.004003977,0.009842507,0.014189902,,,,,,,,,,
11.47,0.004055466,0.009993295,0.014397858,,,,,,,,,,
11.475,0.004089216,0.010099448,0.014540747,,,,,,,,,,
11.48,0.004104929,0.010160732,0.014618052,,,,,,,,,,
11.485,0.004102576,0.010176485,0.014629104,,,,,,,,,,
11.49,0.004082253,0.010146475,0.014573604,,,,,,,,,,
11.495,0.004043864,0.010071021,0.014451905,,,,,,,,,,
11.5,0.003987637,0.009950225,0.014264262,,,,,,,,,,
11.505,0.003913894,0.009784426,0.014011484,,,,,,,,,,
11.51,0.003822857,0.009574621,0.013694584,,,,,,,,,,
11.515,0.003714934,0.009321551,0.013315,,,,,,,,,,
11.52,0.003590714,0.009026209,0.012874241,,,,,,,,,,
11.525,0.003450514,0.008689991,0.012374293,,,,,,,,,,
11.53,0.003295048,0.008314473,0.01181757,,,,,,,,,,
11.535,0.00312503,0.007901127,0.011206335,,,,,,,,,,
11.54,0.002941143,0.007451815,0.01054347,,,,,,,,,,
11.545,0.002744121,0.006968743,0.009832013,,,,,,,,,,
11.55,0.002534958,0.006453946,0.009075113,,,,,,,,,,
11.555,0.0023146,0.005909614,0.008276355,,,,,,,,,,
11.56,0.002083867,0.005338587,0.007439225,,,,,,,,,,
11.565,0.001843842,0.004743158,0.006567887,,,,,,,,,,
11.57,0.001595583,0.004126022,0.005666013,,,,,,,,,,
11.575,0.001340178,0.003490164,0.004737936,,,,,,,,,,
11.58,0.001078681,0.002838519,0.003788114,,,,,,,,,,
11.585,0.000812347,0.002173686,0.002820684,,,,,,,,,,
11.59,0.000542308,0.001499106,0.001840105,,,,,,,,,,
11.595,0.0002698,0.000817837,0.00085121,,,,,,,,,,
11.6,-4.07E-06,0.000132766,-0.000141611,,,,,,,,,,
11.605,-0.000277992,-0.000552947,-0.001133968,,,,,,,,,,
11.61,-0.000550806,-0.001235877,-0.002120738,,,,,,,,,,
11.615,-0.000821389,-0.001913161,-0.003097668,,,,,,,,,,
11.62,-0.001088447,-0.002581836,-0.004060457,,,,,,,,,,
11.625,-0.001350786,-0.003238423,-0.005004177,,,,,,,,,,
11.63,-0.001607245,-0.003880105,-0.005924678,,,,,,,,,,
11.635,-0.001856704,-0.004504143,-0.006818041,,,,,,,,,,
11.64,-0.002098083,-0.005107556,-0.007679693,,,,,,,,,,
11.645,-0.002330192,-0.005687348,-0.008505838,,,,,,,,,,
11.65,-0.002552139,-0.006241406,-0.009292885,,,,,,,,,,
11.655,-0.002762886,-0.006766952,-0.01003704,,,,,,,,,,
11.66,-0.002961503,-0.007261414,-0.010734799,,,,,,,,,,
11.665,-0.00314709,-0.007722937,-0.011383458,,,,,,,,,,
11.67,-0.003318733,-0.008149362,-0.011979795,,,,,,,,,,
11.675,-0.003475619,-0.008538398,-0.012520991,,,,,,,,,,
11.68,-0.003617303,-0.008888751,-0.013005157,,,,,,,,,,
11.685,-0.003742855,-0.009198941,-0.01342977,,,,,,,,,,
11.69,-0.003851812,-0.009467075,-0.013792972,,,,,,,,,,
11.695,-0.003943812,-0.009692435,-0.014093436,,,,,,,,,,
11.7,-0.004018361,-0.009874154,-0.014329887,,,,,,,,,,
11.705,-0.004074972,-0.010011032,-0.01450111,,,,,,,,,,
11.71,-0.004113526,-0.010102646,-0.014606808,,,,,,,,,,
11.715,-0.004133721,-0.010149072,-0.01464662,,,,,,,,,,
11.72,-0.004135454,-0.010149604,-0.014620228,,,,,,,,,,
11.725,-0.004118812,-0.010104509,-0.0145282,,,,,,,,,,
11.73,-0.004083761,-0.010014397,-0.014371065,,,,,,,,,,
11.735,-0.004030462,-0.009879419,-0.014149555,,,,,,,,,,
11.74,-0.003959219,-0.009700266,-0.01386492,,,,,,,,,,
11.745,-0.003870254,-0.009478043,-0.013518828,,,,,,,,,,
11.75,-0.003763721,-0.009213891,-0.013112763,,,,,,,,,,
11.755,-0.003640449,-0.008908575,-0.01264885,,,,,,,,,,
11.76,-0.003500738,-0.008564175,-0.012129482,,,,,,,,,,
11.765,-0.003345148,-0.008182094,-0.011557021,,,,,,,,,,
11.77,-0.00317457,-0.007763979,-0.010934157,,,,,,,,,,
11.775,-0.002989798,-0.007311904,-0.010264041,,,,,,,,,,
11.78,-0.002791289,-0.006828323,-0.009549695,,,,,,,,,,
11.785,-0.002580189,-0.006314934,-0.008794553,,,,,,,,,,
11.79,-0.002357377,-0.005774306,-0.008002076,,,,,,,,,,
11.795,-0.002123579,-0.005209185,-0.007176092,,,,,,,,,,
11.8,-0.001880125,-0.004621882,-0.00632026,,,,,,,,,,
11.805,-0.001628004,-0.004014988,-0.005438482,,,,,,,,,,
11.81,-0.00136821,-0.003391673,-0.004534965,,,,,,,,,,
11.815,-0.001102034,-0.002754529,-0.003613525,,,,,,,,,,
11.82,-0.000830738,-0.002106316,-0.002678559,,,,,,,,,,
11.825,-0.000555199,-0.001450146,-0.001734066,,,,,,,,,,
11.83,-0.000276782,-0.000788926,-0.000784452,,,,,,,,,,
11.835,3.07E-06,-0.000125375,0.00016609,,,,,,,,,,
11.84,0.000283421,0.000537291,0.001113588,,,,,,,,,,
11.845,0.000562921,0.001196272,0.002053547,,,,,,,,,,
11.85,0.000840234,0.001848562,0.002982206,,,,,,,,,,
11.855,0.001114119,0.002491447,0.003895408,,,,,,,,,,
11.86,0.001383502,0.003121843,0.004789145,,,,,,,,,,
11.865,0.001647066,0.00373736,0.00565971,,,,,,,,,,
11.87,0.001903762,0.004335145,0.00650338,,,,,,,,,,
11.875,0.002152297,0.004912718,0.007316551,,,,,,,,,,
11.88,0.002391742,0.005467355,0.00809575,,,,,,,,,,
11.885,0.002620847,0.005997046,0.008838019,,,,,,,,,,
11.89,0.002838692,0.00649936,0.009540141,,,,,,,,,,
11.895,0.003044218,0.006972052,0.010199113,,,,,,,,,,
11.9,0.003236457,0.0074134,0.010812667,,,,,,,,,,
11.905,0.003414716,0.007821602,0.011377935,,,,,,,,,,
11.91,0.003578128,0.008194764,0.011892845,,,,,,,,,,
11.915,0.003725857,0.008531498,0.012355546,,,,,,,,,,
11.92,0.00385746,0.008830602,0.012764197,,,,,,,,,,
11.925,0.003972157,0.00909055,0.013117161,,,,,,,,,,
11.93,0.004069353,0.009310549,0.013413332,,,,,,,,,,
11.935,0.004148792,0.00948992,0.013651866,,,,,,,,,,
11.94,0.004210023,0.00962779,0.013831532,,,,,,,,,,
11.945,0.004252861,0.009723721,0.013952162,,,,,,,,,,
11.95,0.004276984,0.009777623,0.014013561,,,,,,,,,,
11.955,0.004282394,0.009789155,0.014015326,,,,,,,,,,
11.96,0.004269017,0.009758517,0.013958065,,,,,,,,,,
11.965,0.004236915,0.009686126,0.01384224,,,,,,,,,,
11.97,0.004186079,0.009572153,0.013668425,,,,,,,,,,
11.975,0.004116836,0.009417328,0.013437581,,,,,,,,,,
11.98,0.004029556,0.009222543,0.013151107,,,,,,,,,,
11.985,0.003924654,0.008988795,0.012810306,,,,,,,,,,
11.99,0.003802439,0.008716911,0.012416674,,,,,,,,,,
11.995,0.003663496,0.008408458,0.011972287,,,,,,,,,,
12,0.003508509,0.00806485,0.011479104,,,,,,,,,,
12.005,0.003338118,0.007687461,0.010939302,,,,,,,,,,
12.01,0.00315303,0.007278145,0.010355427,,,,,,,,,,
12.015,0.002954086,0.006838762,0.009729981,,,,,,,,,,
12.02,0.002742318,0.006371164,0.009065712,,,,,,,,,,
12.025,0.002518591,0.005877417,0.008365405,,,,,,,,,,
12.03,0.002283727,0.005360025,0.00763226,,,,,,,,,,
12.035,0.002039027,0.004820784,0.006869332,,,,,,,,,,
12.04,0.001785464,0.004262291,0.006079773,,,,,,,,,,
12.045,0.001524007,0.00368696,0.005267101,,,,,,,,,,
12.05,0.001255954,0.003097128,0.00443461,,,,,,,,,,
12.055,0.000982643,0.002495399,0.003585758,,,,,,,,,,
12.06,0.000705064,0.001884622,0.002724132,,,,,,,,,,
12.065,0.000424493,0.001267027,0.001853188,,,,,,,,,,
12.07,0.00014223,0.000645288,0.000976566,,,,,,,,,,
12.075,-0.000140504,2.23E-05,9.79E-05,,,,,,,,,,
12.08,-0.000422502,-0.000599511,-0.000779103,,,,,,,,,,
12.085,-0.00070252,-0.001217721,-0.001651087,,,,,,,,,,
12.09,-0.000979307,-0.001829443,-0.002514343,,,,,,,,,,
12.095,-0.001251664,-0.002432113,-0.00336546,,,,,,,,,,
12.1,-0.00151826,-0.003023488,-0.004201056,,,,,,,,,,
12.105,-0.00177808,-0.003600809,-0.005017681,,,,,,,,,,
12.11,-0.002029997,-0.00416179,-0.005812058,,,,,,,,,,
12.115,-0.002272829,-0.004704282,-0.006581107,,,,,,,,,,
12.12,-0.002505639,-0.005225882,-0.007321563,,,,,,,,,,
12.125,-0.002727412,-0.005724344,-0.008030538,,,,,,,,,,
12.13,-0.002937197,-0.006197917,-0.008705337,,,,,,,,,,
12.135,-0.003134016,-0.006644444,-0.009343138,,,,,,,,,,
12.14,-0.003317013,-0.007061982,-0.009941464,,,,,,,,,,
12.145,-0.003485521,-0.007449218,-0.010497964,,,,,,,,,,
12.15,-0.003638815,-0.007804351,-0.011010441,,,,,,,,,,
12.155,-0.003776134,-0.008125898,-0.011476771,,,,,,,,,,
12.16,-0.003897154,-0.008412772,-0.011895183,,,,,,,,,,
12.165,-0.00400131,-0.008663841,-0.012264082,,,,,,,,,,
12.17,-0.004088042,-0.008877852,-0.012581893,,,,,,,,,,
12.175,-0.004157099,-0.009054135,-0.012847458,,,,,,,,,,
12.18,-0.004208202,-0.009192163,-0.013059831,,,,,,,,,,
12.185,-0.004241253,-0.009291062,-0.013218049,,,,,,,,,,
12.19,-0.004256084,-0.009350711,-0.013321538,,,,,,,,,,
12.195,-0.004252762,-0.009370942,-0.013369954,,,,,,,,,,
12.2,-0.004231398,-0.009351621,-0.013363125,,,,,,,,,,
12.205,-0.004192185,-0.009292855,-0.013300974,,,,,,,,,,
12.21,-0.004135049,-0.009195153,-0.013184005,,,,,,,,,,
12.215,-0.004060576,-0.009058726,-0.013012642,,,,,,,,,,
12.22,-0.003969013,-0.00888421,-0.012787461,,,,,,,,,,
12.225,-0.003860822,-0.008672579,-0.012509635,,,,,,,,,,
12.23,-0.003736549,-0.008424576,-0.012180169,,,,,,,,,,
12.235,-0.003596913,-0.008141322,-0.01180032,,,,,,,,,,
12.24,-0.003442482,-0.007824206,-0.011371819,,,,,,,,,,
12.245,-0.003273943,-0.007474462,-0.010896352,,,,,,,,,,
12.25,-0.003092093,-0.007093537,-0.010375885,,,,,,,,,,
12.255,-0.002897764,-0.00668311,-0.009812589,,,,,,,,,,
12.26,-0.002691808,-0.006245002,-0.009208919,,,,,,,,,,
12.265,-0.002475216,-0.005780984,-0.008567147,,,,,,,,,,
12.27,-0.00224902,-0.005293032,-0.00788997,,,,,,,,,,
12.275,-0.002014135,-0.004783297,-0.007180315,,,,,,,,,,
12.28,-0.001771734,-0.004254052,-0.006440958,,,,,,,,,,
12.285,-0.001522862,-0.00370731,-0.005675033,,,,,,,,,,
12.29,-0.001268508,-0.003145498,-0.004885733,,,,,,,,,,
12.295,-0.001009732,-0.002571068,-0.004076461,,,,,,,,,,
12.3,-0.000747826,-0.001986348,-0.003250456,,,,,,,,,,
12.305,-0.000483833,-0.00139374,-0.002411138,,,,,,,,,,
12.31,-0.000218873,-0.000796106,-0.001562281,,,,,,,,,,
12.315,4.58E-05,-0.000195789,-0.000707083,,,,,,,,,,
12.32,0.000309057,0.000404835,0.000150712,,,,,,,,,,
12.325,0.00056993,0.001002952,0.001007366,,,,,,,,,,
12.33,0.000827245,0.001596013,0.001859336,,,,,,,,,,
12.335,0.001079963,0.002181799,0.002703057,,,,,,,,,,
12.34,0.001327019,0.002757723,0.003534887,,,,,,,,,,
12.345,0.001567456,0.003321013,0.004351176,,,,,,,,,,
12.35,0.001800138,0.003869727,0.005148687,,,,,,,,,,
12.355,0.002024122,0.004401317,0.005923902,,,,,,,,,,
12.36,0.002238637,0.004913282,0.006673387,,,,,,,,,,
12.365,0.002442673,0.005403818,0.00739415,,,,,,,,,,
12.37,0.002635597,0.005870888,0.008082878,,,,,,,,,,
12.375,0.002816656,0.006312086,0.008736628,,,,,,,,,,
12.38,0.002985059,0.006725833,0.009352576,,,,,,,,,,
12.385,0.003140163,0.007110466,0.009928084,,,,,,,,,,
12.39,0.003281541,0.007464016,0.010460777,,,,,,,,,,
12.395,0.003408356,0.007785138,0.01094802,,,,,,,,,,
12.4,0.003520386,0.008072554,0.011388008,,,,,,,,,,
12.405,0.003617175,0.008324887,0.011778704,,,,,,,,,,
12.41,0.003698381,0.008541165,0.012118192,,,,,,,,,,
12.415,0.003763933,0.008720598,0.012405235,,,,,,,,,,
12.42,0.003813424,0.008862234,0.012638353,,,,,,,,,,
12.425,0.003846839,0.008965487,0.012816656,,,,,,,,,,
12.43,0.00386407,0.009030106,0.01293925,,,,,,,,,,
12.435,0.003865134,0.009055611,0.013005791,,,,,,,,,,
12.44,0.003849967,0.009042041,0.01301575,,,,,,,,,,
12.445,0.003819036,0.008989475,0.012969098,,,,,,,,,,
12.45,0.003772287,0.008898109,0.012866191,,,,,,,,,,
12.455,0.003710194,0.008768341,0.012707253,,,,,,,,,,
12.46,0.003633025,0.008600977,0.012493038,,,,,,,,,,
12.465,0.003541128,0.008396427,0.012224607,,,,,,,,,,
12.47,0.003434972,0.008155763,0.011902934,,,,,,,,,,
12.475,0.003315017,0.007880161,0.011529674,,,,,,,,,,
12.48,0.003181803,0.007570578,0.011106318,,,,,,,,,,
12.485,0.003035959,0.007228471,0.010634823,,,,,,,,,,
12.49,0.002878342,0.006855615,0.0101172,,,,,,,,,,
12.495,0.002709377,0.006453287,0.009555735,,,,,,,,,,
12.5,0.00252997,0.006023309,0.008952984,,,,,,,,,,
12.505,0.00234089,0.005567903,0.008311552,,,,,,,,,,
12.51,0.002142825,0.005088693,0.007634443,,,,,,,,,,
12.515,0.001936729,0.004587737,0.006924509,,,,,,,,,,
12.52,0.001723375,0.004067472,0.006185002,,,,,,,,,,
12.525,0.001503732,0.003530054,0.005419302,,,,,,,,,,
12.53,0.001278766,0.002977746,0.004630585,,,,,,,,,,
12.535,0.001049368,0.002413137,0.003822533,,,,,,,,,,
12.54,0.000816474,0.001838654,0.002998698,,,,,,,,,,
12.545,0.000581068,0.001256623,0.002162703,,,,,,,,,,
12.55,0.000343954,0.000669715,0.001318386,,,,,,,,,,
12.555,0.000106239,8.05E-05,0.000469489,,,,,,,,,,
12.56,-0.000131111,-0.000508617,-0.000380225,,,,,,,,,,
12.565,-0.00036736,-0.001095049,-0.001227207,,,,,,,,,,
12.57,-0.000601239,-0.001676125,-0.002067313,,,,,,,,,,
12.575,-0.000832009,-0.002249288,-0.0028971,,,,,,,,,,
12.58,-0.001058665,-0.002812342,-0.003712974,,,,,,,,,,
12.585,-0.001280358,-0.003362654,-0.004510994,,,,,,,,,,
12.59,-0.001496238,-0.003897919,-0.0052879,,,,,,,,,,
12.595,-0.00170549,-0.004415885,-0.006040208,,,,,,,,,,
12.6,-0.001907253,-0.004914455,-0.0067646,,,,,,,,,,
12.605,-0.002100671,-0.005391142,-0.007457923,,,,,,,,,,
12.61,-0.002285125,-0.005844219,-0.008117249,,,,,,,,,,
12.615,-0.002459687,-0.006271766,-0.008739778,,,,,,,,,,
12.62,-0.002623872,-0.006671798,-0.009322521,,,,,,,,,,
12.625,-0.002776998,-0.007042698,-0.009863364,,,,,,,,,,
12.63,-0.002918444,-0.007383128,-0.010359792,,,,,,,,,,
12.635,-0.003047705,-0.007691434,-0.010809658,,,,,,,,,,
12.64,-0.003164402,-0.007966286,-0.01121127,,,,,,,,,,
12.645,-0.003267865,-0.00820685,-0.011562802,,,,,,,,,,
12.65,-0.003357731,-0.008411974,-0.011862983,,,,,,,,,,
12.655,-0.003433783,-0.008580703,-0.012110551,,,,,,,,,,
12.66,-0.003495491,-0.008712532,-0.012304499,,,,,,,,,,
12.665,-0.003542921,-0.008807156,-0.012444277,,,,,,,,,,
12.67,-0.003575693,-0.008863878,-0.012529217,,,,,,,,,,
12.675,-0.003593782,-0.008882626,-0.012559194,,,,,,,,,,
12.68,-0.003597067,-0.008863646,-0.012534222,,,,,,,,,,
12.685,-0.003585597,-0.00880686,-0.012454709,,,,,,,,,,
12.69,-0.003559302,-0.008712401,-0.012320934,,,,,,,,,,
12.695,-0.003518283,-0.008581086,-0.012133728,,,,,,,,,,
12.7,-0.003462824,-0.008413534,-0.01189436,,,,,,,,,,
12.705,-0.003393084,-0.008210098,-0.011603609,,,,,,,,,,
12.71,-0.003309345,-0.007972152,-0.011263016,,,,,,,,,,
12.715,-0.003211835,-0.007700817,-0.010874543,,,,,,,,,,
12.72,-0.003101207,-0.007396931,-0.010439639,,,,,,,,,,
12.725,-0.002977569,-0.007062038,-0.009960423,,,,,,,,,,
12.73,-0.002841485,-0.006697792,-0.009439472,,,,,,,,,,
12.735,-0.00269355,-0.006305516,-0.008878924,,,,,,,,,,
12.74,-0.002534334,-0.005886878,-0.008281026,,,,,,,,,,
12.745,-0.002364387,-0.005444046,-0.007649102,,,,,,,,,,
12.75,-0.002184459,-0.004978768,-0.006985756,,,,,,,,,,
12.755,-0.001995301,-0.004492865,-0.006293543,,,,,,,,,,
12.76,-0.001797484,-0.003988564,-0.005576098,,,,,,,,,,
12.765,-0.001591946,-0.003468251,-0.004836494,,,,,,,,,,
12.77,-0.001379421,-0.002933674,-0.004077631,,,,,,,,,,
12.775,-0.001160715,-0.002387239,-0.003303178,,,,,,,,,,
12.78,-0.000936784,-0.001831569,-0.002516493,,,,,,,,,,
12.785,-0.000708498,-0.001268681,-0.001720657,,,,,,,,,,
12.79,-0.000476763,-0.000700751,-0.000919174,,,,,,,,,,
12.795,-0.000242572,-0.000130771,-0.000115794,,,,,,,,,,
12.8,-6.85E-06,0.000439277,0.000686481,,,,,,,,,,
12.805,0.000229607,0.001007342,0.001484241,,,,,,,,,,
12.81,0.00046556,0.001570529,0.002273832,,,,,,,,,,
12.815,0.000700336,0.002126551,0.003052177,,,,,,,,,,
12.82,0.000932794,0.002673599,0.003816153,,,,,,,,,,
12.825,0.001161905,0.003209073,0.004562367,,,,,,,,,,
12.83,0.001386947,0.003730595,0.005287963,,,,,,,,,,
12.835,0.001606791,0.004236466,0.00598999,,,,,,,,,,
12.84,0.001820411,0.004724532,0.006665537,,,,,,,,,,
12.845,0.00202718,0.005192515,0.007311807,,,,,,,,,,
12.85,0.002226192,0.005638925,0.007926419,,,,,,,,,,
12.855,0.002416287,0.006061855,0.008506859,,,,,,,,,,
12.86,0.002597003,0.006459497,0.009050727,,,,,,,,,,
12.865,0.002767374,0.006830189,0.009556139,,,,,,,,,,
12.87,0.002926552,0.007172832,0.01002097,,,,,,,,,,
12.875,0.003074024,0.007485719,0.010443525,,,,,,,,,,
12.88,0.003209069,0.007767718,0.010822169,,,,,,,,,,
12.885,0.003331016,0.008017736,0.011155543,,,,,,,,,,
12.89,0.003439386,0.008234954,0.01144239,,,,,,,,,,
12.895,0.003533782,0.008418216,0.011681617,,,,,,,,,,
12.9,0.003613482,0.008567059,0.01187253,,,,,,,,,,
12.905,0.003678258,0.008680944,0.012014454,,,,,,,,,,
12.91,0.003727741,0.008759258,0.01210688,,,,,,,,,,
12.915,0.003761609,0.008801781,0.012149554,,,,,,,,,,
12.92,0.003779772,0.008808537,0.012142508,,,,,,,,,,
12.925,0.003782061,0.008779446,0.012085878,,,,,,,,,,
12.93,0.003768413,0.008714472,0.011979831,,,,,,,,,,
12.935,0.003738753,0.008614201,0.011825109,,,,,,,,,,
12.94,0.003693267,0.008478966,0.011622407,,,,,,,,,,
12.945,0.003631972,0.008309214,0.011372441,,,,,,,,,,
12.95,0.003555069,0.008105751,0.011076515,,,,,,,,,,
12.955,0.003462897,0.007869416,0.010735856,,,,,,,,,,
12.96,0.003355807,0.007601126,0.010351701,,,,,,,,,,
12.965,0.003234114,0.007301992,0.009925778,,,,,,,,,,
12.97,0.003098424,0.006973306,0.009459832,,,,,,,,,,
12.975,0.002949255,0.006616339,0.008955693,,,,,,,,,,
12.98,0.002786977,0.006232482,0.008415387,,,,,,,,,,
12.985,0.002612534,0.005823305,0.007841231,,,,,,,,,,
12.99,0.002426523,0.005390536,0.007235354,,,,,,,,,,
12.995,0.00222965,0.004935806,0.006600275,,,,,,,,,,
13,0.002022807,0.004460921,0.005938496,,,,,,,,,,
13.005,0.001806863,0.003967986,0.005252518,,,,,,,,,,
13.01,0.001582717,0.003458791,0.004545172,,,,,,,,,,
13.015,0.001351297,0.002935471,0.003819206,,,,,,,,,,
13.02,0.001113677,0.002400116,0.003077402,,,,,,,,,,
13.025,0.000870695,0.001854827,0.00232282,,,,,,,,,,
13.03,0.000623492,0.001301829,0.001558412,,,,,,,,,,
13.035,0.000373142,0.000743349,0.000786981,,,,,,,,,,
13.04,0.00012075,0.00018159,1.18E-05,,,,,,,,,,
13.045,-0.000132696,-0.000381017,-0.000764183,,,,,,,,,,
13.05,-0.000385897,-0.000942416,-0.00153797,,,,,,,,,,
13.055,-0.000637811,-0.001500311,-0.00230646,,,,,,,,,,
13.06,-0.000887434,-0.002052273,-0.003066536,,,,,,,,,,
13.065,-0.00113355,-0.002596227,-0.003815276,,,,,,,,,,
13.07,-0.001375199,-0.00313004,-0.004549766,,,,,,,,,,
13.075,-0.001611236,-0.003651252,-0.005266862,,,,,,,,,,
13.08,-0.001840626,-0.00415791,-0.005963938,,,,,,,,,,
13.085,-0.002062351,-0.004648057,-0.006638157,,,,,,,,,,
13.09,-0.002275376,-0.005119398,-0.007286661,,,,,,,,,,
13.095,-0.002478826,-0.005570081,-0.007906936,,,,,,,,,,
13.1,-0.00267179,-0.005998407,-0.008496401,,,,,,,,,,
13.105,-0.002853426,-0.006402463,-0.00905274,,,,,,,,,,
13.11,-0.003022897,-0.006780481,-0.009573403,,,,,,,,,,
13.115,-0.003179466,-0.007130999,-0.010056406,,,,,,,,,,
13.12,-0.003322334,-0.007452692,-0.01049974,,,,,,,,,,
13.125,-0.003450948,-0.007743795,-0.010901335,,,,,,,,,,
13.13,-0.003564713,-0.008003335,-0.011259593,,,,,,,,,,
13.135,-0.00366305,-0.008230217,-0.011572923,,,,,,,,,,
13.14,-0.003745661,-0.008423254,-0.011839871,,,,,,,,,,
13.145,-0.003812154,-0.008581607,-0.012059118,,,,,,,,,,
13.15,-0.003862226,-0.008704898,-0.012229767,,,,,,,,,,
13.155,-0.003895573,-0.008792197,-0.012350973,,,,,,,,,,
13.16,-0.003912259,-0.008842978,-0.012421762,,,,,,,,,,
13.165,-0.003911968,-0.00885735,-0.012442074,,,,,,,,,,
13.17,-0.00389495,-0.008834974,-0.012411437,,,,,,,,,,
13.175,-0.003861132,-0.008775654,-0.012329673,,,,,,,,,,
13.18,-0.003810746,-0.008679947,-0.012197125,,,,,,,,,,
13.185,-0.003744082,-0.008548164,-0.01201397,,,,,,,,,,
13.19,-0.003661329,-0.008380409,-0.011780751,,,,,,,,,,
13.195,-0.003562966,-0.008177635,-0.011498259,,,,,,,,,,
13.2,-0.003449461,-0.007940764,-0.011167559,,,,,,,,,,
13.205,-0.003321252,-0.007670256,-0.010789648,,,,,,,,,,
13.21,-0.00317896,-0.007367367,-0.010365873,,,,,,,,,,
