time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
29.635,-0.00559662574697852,0.00588443718288072,-0.00287388566576302
29.64,1.81209121396979e-05,0.000680846563583022,0.000280622893206918
29.645,0.00561154638225801,-0.00462561334392946,0.00340473654092091
29.65,0.0102292048440091,-0.00915144997764258,0.00592578638779782
29.655,0.0130806792397572,-0.012108036498233,0.00742641604460988
29.66,0.0136706273417389,-0.0129781380614327,0.00763539017791715
29.665,0.0119201153909708,-0.0116149726564633,0.00649985513276431
29.67,0.00811146416312173,-0.008240795320156,0.0042283633095814
29.675,0.00290059506482187,-0.00341806572912705,0.00120245161494435
29.68,-0.00282499414286188,0.00203394238650294,-0.00204392517553846
29.685,-0.00809329211158179,0.00717438331504174,-0.00495537539187242
29.69,-0.0119980023776657,0.0111187777058213,-0.0070090137493292
29.695,-0.0138567789622431,0.0131703014266406,-0.00784881859452252
29.7,-0.0133443729903272,0.0129496230756966,-0.00732179941716164
29.705,-0.0105151301606362,0.0104583183829184,-0.00549955654196338
29.71,-0.00584046876356248,0.00611059360309357,-0.00271108834383427
29.715,-0.000107153310584752,0.000627146331579007,0.000576954154411583
29.72,0.00571153307946625,-0.00505636376940374,0.00378930345138943
29.725,0.010599672933927,-0.00993387128635491,0.00635672926455432
29.73,0.0137074086743877,-0.013137188398376,0.00783715681366204
29.735,0.0144619659990754,-0.0140780293607476,0.00795129449926221
29.74,0.0126943051213048,-0.0125336078031404,0.00666210921119632
29.745,0.00868287626131186,-0.00873006409591474,0.00419119726935487
29.75,0.00307905203387571,-0.00329180452044083,0.000960870314282977
29.755,-0.00315780344112811,0.00284056191215475,-0.00247653076616604
29.76,-0.00894460590454925,0.0085831153833497,-0.00551221784636133
29.765,-0.0132494647959193,0.0129031954167431,-0.00759258356622725
29.77,-0.015285401806563,0.0149812869553373,-0.00835596667837833
29.775,-0.0146383256507532,0.0143868591517308,-0.00763993484955922
29.78,-0.0113696188930336,0.0111839806573396,-0.00555352346122124
29.785,-0.0060036785453304,0.00587445406187973,-0.00245972553488944
29.79,0.000547673822432772,-0.000621430310220793,0.00110391377180509
29.795,0.00712821833286632,-0.00713285262605507,0.00451604895120756
29.8,0.0125546770035717,-0.0124818335642318,0.00715730505369705
29.805,0.0158230555280361,-0.0156693567888028,0.00854556791594661
29.81,0.0162947276632211,-0.016037913508566,0.00842142354244294
29.815,0.0138088540575418,-0.0134684743090596,0.00678460754864161
29.82,0.00876562121576193,-0.00836512226405898,0.00390302712176434
29.825,0.00202135026656783,-0.00160601049445571,0.000286167885726399
29.83,-0.00522583876637788,0.00559231404306572,-0.00342226166646543
29.835,-0.0116624409898248,0.0118997517828305,-0.00656862280380129
29.84,-0.0160893846974861,0.016121499557882,-0.00855160613770761
29.845,-0.0176455118693272,0.017441105393709,-0.00900867203226708
29.85,-0.0159843510401313,0.0155317856001314,-0.00783757394982704
29.855,-0.0113367789221594,0.0106948648434605,-0.00521806336972295
29.86,-0.0045115220229968,0.00376682801717119,-0.00162008296594443
